,lon,lat,time,folder,Zona,prof,Zona2,ml
1024,-90.6838,14.4895,2019-03-29 08:46:30,2019-03-29-0846,G4,10.2817,Superficial,2.41
1025,-90.694,14.4525,2019-03-29 09:16:17,2019-03-29-0916,G4,3.5491,Superficial,2.05
1026,-90.6847,14.447,2019-03-29 10:35:17,2019-03-29-1035,G4,3.6906,Superficial,2.59
1027,-90.508,14.4781,2019-03-30 06:58:24,2019-03-30-0657,G4,7.7472,Superficial,1.93
1028,-90.7118,14.4528,2019-03-31 04:26:53,2019-03-31-0426,G4,0.7121,Superficial,2.12
1029,-90.7093,14.4515,2019-03-31 09:30:28,2019-03-31-0930,G4,5.3999,Superficial,2.55
1030,-90.5016,14.5362,2019-03-31 10:15:14,2019-03-31-1014,G4,12.3855,Superficial,1.38
1031,-90.7022,14.452,2019-03-31 12:55:09,2019-03-31-1254,G4,4.6832,Superficial,4.38
1032,-90.7055,14.4517,2019-03-31 13:19:06,2019-03-31-1318,G4,5.5941,Superficial,2.49
1033,-90.71,14.4572,2019-03-31 13:59:02,2019-03-31-1358,G4,2.7111,Superficial,2.49
1034,-90.6876,14.4473,2019-03-31 17:42:01,2019-03-31-1741,G4,4.3062,Superficial,2.72
1035,-90.7085,14.4491,2019-03-31 17:43:06,2019-03-31-1742,G4,4.2525,Superficial,3.51
1036,-90.7125,14.4602,2019-03-31 18:13:17,2019-03-31-1813,G4,4.0227,Superficial,2.73
1037,-90.6916,14.4514,2019-03-31 18:47:25,2019-03-31-1847,G4,6.6775,Superficial,2.66
1038,-90.704,14.4433,2019-03-31 20:05:13,2019-03-31-2004,G4,5.06,Superficial,3.39
1039,-90.7011,14.4545,2019-03-31 21:46:53,2019-03-31-2146,G4,4.4614,Superficial,3.06
1040,-90.7078,14.4278,2019-03-31 21:52:19,2019-03-31-2152,G4,3.9666,Superficial,2.1
1041,-90.7095,14.446,2019-03-31 22:15:26,2019-03-31-2215,G4,3.6832,Superficial,2.8
1042,-90.6956,14.4592,2019-04-01 01:08:01,2019-04-01-0107,G4,5.7024,Superficial,2.09
1043,-90.705,14.4475,2019-04-01 01:32:20,2019-04-01-0132,G4,4.64,Superficial,3.94
1044,-90.7037,14.4639,2019-04-01 02:02:14,2019-04-01-0202,G4,6.9076,Superficial,2.63
1045,-90.6921,14.4348,2019-04-01 03:14:24,2019-04-01-0314,G4,5.7509,Superficial,3.1
1046,-90.7108,14.4532,2019-04-01 04:25:16,2019-04-01-0425,G4,4.3777,Superficial,1.85
1047,-90.7209,14.4655,2019-04-01 04:56:39,2019-04-01-0456,G4,5.4571,Superficial,2.52
1048,-90.7077,14.445,2019-04-01 08:23:05,2019-04-01-0822,G4,5.1104,Superficial,2.25
1049,-90.6939,14.4418,2019-04-01 17:45:22,2019-04-01-1745,G4,5.9111,Superficial,3.6
1050,-90.702,14.4512,2019-04-01 19:15:47,2019-04-01-1915,G4,4.8759,Superficial,2.82
1051,-90.5782,14.4488,2019-04-01 19:27:20,2019-04-01-1927,G4,6.4244,Superficial,2.37
1052,-90.712,14.4481,2019-04-01 22:27:26,2019-04-01-2227,G4,5.752,Superficial,3.07
1053,-90.7081,14.4518,2019-04-02 04:28:17,2019-04-02-0428,G4,5.2112,Superficial,2.75
1054,-90.7079,14.4543,2019-04-02 10:09:24,2019-04-02-1009,G4,5.0469,Superficial,2.81
1055,-90.4953,14.6526,2019-04-03 05:37:48,2019-04-03-0537,G4,11.4575,Superficial,1.71
1056,-90.6915,14.449,2019-04-04 18:00:33,2019-04-04-1800,G4,0.5896,Superficial,2.11
1057,-90.697,14.4452,2019-04-06 08:55:04,2019-04-06-0854,G4,2.9393,Superficial,1.8
1058,-90.679,14.4802,2019-04-07 12:14:56,2019-04-07-1214,G4,7.5747,Superficial,3.15
1059,-90.6912,14.452,2019-04-07 21:40:08,2019-04-07-2139,G4,2.8154,Superficial,2.03
1060,-90.7064,14.4598,2019-04-13 20:09:58,2019-04-13-2007,G4,8.9539,Superficial,3.35
1061,-90.6922,14.4434,2019-04-13 21:01:31,2019-04-13-2101,G4,5.8963,Superficial,2.78
1062,-90.5685,14.4081,2019-04-14 14:11:30,2019-04-14-1411,G4,9.7653,Superficial,2.04
1063,-90.6991,14.444,2019-04-16 03:36:07,2019-04-16-0334,G4,3.401,Superficial,3.36
1064,-90.6989,14.4428,2019-04-16 03:49:49,2019-04-16-0349,G4,4.6384,Superficial,2.72
1065,-90.697,14.4452,2019-04-16 03:50:42,2019-04-16-0350,G4,3.9559,Superficial,2.36
1066,-90.6842,14.4396,2019-04-16 04:00:35,2019-04-16-0400,G4,3.0099,Superficial,2.66
1067,-90.6958,14.4496,2019-04-16 04:04:49,2019-04-16-0404,G4,4.911,Superficial,4.64
1068,-90.6964,14.4492,2019-04-16 04:05:54,2019-04-16-0405,G4,5.102,Superficial,3.39
1069,-90.6845,14.4462,2019-04-16 04:09:11,2019-04-16-0407,G4,5.6014,Superficial,2.61
1070,-90.6966,14.4329,2019-04-16 04:10:58,2019-04-16-0410,G4,4.4835,Superficial,2.07
1071,-90.6825,14.4508,2019-04-16 04:19:09,2019-04-16-0418,G4,3.3557,Superficial,2.29
1072,-90.7006,14.4389,2019-04-16 04:46:29,2019-04-16-0444,G4,1.6239,Superficial,2.98
1073,-90.6994,14.4464,2019-04-16 06:17:54,2019-04-16-0617,G4,2.2706,Superficial,1.77
1074,-90.6734,14.4339,2019-04-16 08:35:56,2019-04-16-0835,G4,5.4906,Superficial,1.79
1075,-90.6819,14.4554,2019-04-16 12:20:34,2019-04-16-1218,G4,1.2462,Superficial,2.56
1076,-90.6873,14.453,2019-04-16 14:56:39,2019-04-16-1454,G4,4.0938,Superficial,3.03
1077,-90.71,14.47,2019-04-16 23:07:28,2019-04-16-2307,G4,8.7331,Superficial,2.46
1078,-90.6893,14.4523,2019-04-17 09:17:50,2019-04-17-0916,G4,1.4991,Superficial,2.42
1079,-90.702,14.431,2019-04-17 09:52:30,2019-04-17-0951,G4,0.27,Superficial,2.47
1080,-90.6874,14.4481,2019-04-18 02:50:21,2019-04-18-0250,G4,4.8525,Superficial,1.94
1081,-90.6808,14.45,2019-04-18 10:12:34,2019-04-18-1012,G4,2.6553,Superficial,2.85
1082,-90.6238,14.4245,2019-04-19 01:46:28,2019-04-19-0146,G4,6.4938,Superficial,1.86
1083,-90.6957,14.4701,2019-04-19 11:01:49,2019-04-19-1101,G4,5.5854,Superficial,1.61
1084,-90.6999,14.4421,2019-04-19 14:21:15,2019-04-19-1421,G4,1.7851,Superficial,1.81
1085,-90.7168,14.4487,2019-04-19 19:09:35,2019-04-19-1909,G4,1.1303,Superficial,2.03
1086,-90.6968,14.4286,2019-04-21 04:52:37,2019-04-21-0452,G4,2.7442,Superficial,2.0
1087,-90.6854,14.4596,2019-04-22 15:11:52,2019-04-22-1511,G4,3.4696,Superficial,2.71
1088,-90.6996,14.4352,2019-04-22 16:03:23,2019-04-22-1603,G4,3.5534,Superficial,2.51
1089,-90.7012,14.4383,2019-04-23 03:37:20,2019-04-23-0335,G4,5.1332,Superficial,2.76
1090,-90.7013,14.4501,2019-04-29 12:28:00,2019-04-29-1227,G4,4.0443,Superficial,2.15
1091,-90.6959,14.4469,2019-04-30 11:54:20,2019-04-30-1154,G4,6.9669,Superficial,2.41
1092,-90.8912,14.7837,2019-04-30 14:13:03,2019-04-30-1412,G4,225.3654,Profundo,3.48
1093,-90.5191,14.6081,2019-05-17 21:40:42,2019-05-17-2140,G4,6.0716,Superficial,1.72
1094,-90.5016,14.6408,2019-05-18 09:25:31,2019-05-18-0925,G4,8.1038,Superficial,1.31
1095,-90.5187,14.6096,2019-05-18 10:04:07,2019-05-18-1003,G4,6.9734,Superficial,1.85
1096,-90.1137,14.0435,2019-05-21 23:24:32,2019-05-21-2324,G4,10.2714,Superficial,2.93
1097,-90.5601,14.6178,2019-05-23 11:46:52,2019-05-23-1146,G4,12.4686,Superficial,2.05
1098,-90.5169,14.5046,2019-05-25 16:46:16,2019-05-25-1646,G4,7.3123,Superficial,2.11
1099,-90.5007,14.6133,2019-05-27 09:26:28,2019-05-27-0924,G4,11.0831,Superficial,1.53
1100,-90.6805,14.4706,2019-06-07 05:30:19,2019-06-07-0530,G4,1.9853,Superficial,2.58
1101,-91.207,14.7508,2019-06-07 06:15:29,2019-06-07-0615,G4,170.6371,Profundo,2.69
1102,-90.688,14.4876,2019-06-10 09:05:56,2019-06-10-0903,G4,0.1601,Superficial,1.92
1103,-90.276,14.3423,2019-06-13 03:31:11,2019-06-13-0330,G4,208.157,Profundo,3.86
1104,-90.6007,14.4684,2019-06-15 07:42:45,2019-06-15-0742,G4,10.9917,Superficial,1.79
1105,-90.668,14.4912,2019-06-16 08:37:07,2019-06-16-0836,G4,4.1682,Superficial,2.17
1106,-90.7649,14.3895,2019-06-23 09:24:38,2019-06-23-0924,G4,12.9479,Superficial,1.93
1107,-90.7776,14.605,2019-06-23 11:03:34,2019-06-23-1101,G4,6.6726,Superficial,2.67
1108,-90.7579,14.5917,2019-06-23 11:13:47,2019-06-23-1113,G4,7.024,Superficial,1.74
1109,-90.5409,14.2185,2019-06-25 18:43:48,2019-06-25-1843,G4,158.0659,Profundo,2.41
1110,-90.5452,14.0981,2019-06-26 14:04:51,2019-06-26-1404,G4,85.5451,Intra 2,2.56
1111,-90.6697,14.5178,2019-06-29 11:27:18,2019-06-29-1127,G4,1.23,Superficial,1.91
1112,-90.6811,14.5015,2019-06-30 07:03:44,2019-06-30-0703,G4,9.1685,Superficial,1.54
1113,-90.6846,14.5122,2019-06-30 12:26:59,2019-06-30-1226,G4,9.7739,Superficial,2.43
1114,-90.5321,14.647,2019-07-01 14:27:12,2019-07-01-1427,G4,6.85,Superficial,1.48
1115,-90.6933,14.4895,2019-07-02 08:30:36,2019-07-02-0830,G4,6.1646,Superficial,2.53
1116,-90.6966,14.5153,2019-07-03 03:52:59,2019-07-03-0352,G4,10.0201,Superficial,1.87
1117,-90.6908,14.5195,2019-07-03 07:29:32,2019-07-03-0729,G4,9.2371,Superficial,1.56
1118,-90.5006,14.5655,2019-07-03 09:27:16,2019-07-03-0926,G4,11.254,Superficial,1.37
1119,-90.5141,14.529,2019-07-03 10:17:08,2019-07-03-1016,G4,8.0982,Superficial,1.61
1120,-90.5061,14.549,2019-07-03 11:20:36,2019-07-03-1120,G4,7.7453,Superficial,1.96
1121,-90.5467,14.5406,2019-07-03 11:21:18,2019-07-03-1121,G4,12.1785,Superficial,1.52
1122,-90.5099,14.548,2019-07-03 11:27:45,2019-07-03-1127,G4,7.8611,Superficial,1.9
1123,-90.3598,14.0908,2019-07-05 00:20:01,2019-07-05-0018,G4,177.3993,Profundo,3.54
1124,-90.5186,14.534,2019-07-06 07:25:33,2019-07-06-0725,G4,2.1493,Superficial,2.28
1125,-90.5103,14.5481,2019-07-06 17:59:45,2019-07-06-1759,G4,9.8559,Superficial,2.08
1126,-90.5044,14.5472,2019-07-07 11:50:12,2019-07-07-1149,G4,5.35,Superficial,1.35
1127,-90.6094,14.4052,2019-07-07 13:51:40,2019-07-07-1351,G4,8.3867,Superficial,2.57
1128,-90.3726,13.9794,2019-07-07 22:22:21,2019-07-07-2222,G4,158.4659,Profundo,3.03
1129,-90.5207,14.5382,2019-07-21 00:38:13,2019-07-21-0037,G4,6.051,Superficial,1.24
1130,-90.4867,14.5698,2019-07-23 09:09:33,2019-07-23-0909,G4,13.0431,Superficial,1.65
1131,-91.3794,14.9135,2019-07-29 04:16:46,2019-07-29-0416,G4,169.4209,Profundo,2.98
1132,-91.0559,14.7617,2019-08-12 09:25:39,2019-08-12-0925,G4,8.9763,Superficial,2.36
1133,-90.2808,14.4113,2019-08-20 09:16:47,2019-08-20-0916,G4,221.4781,Profundo,2.19
1134,-90.5778,14.4345,2019-08-25 01:23:08,2019-08-25-0122,G4,10.3833,Superficial,1.7
1135,-90.6199,14.457,2019-09-01 01:58:35,2019-09-01-0157,G4,5.6605,Superficial,1.84
1136,-90.4379,14.5948,2019-09-07 01:19:50,2019-09-07-0119,G4,9.947,Superficial,1.4
1137,-90.4148,14.3995,2019-09-08 18:33:41,2019-09-08-1833,G4,6.9602,Superficial,1.9
1138,-90.6756,14.5014,2019-09-11 10:08:12,2019-09-11-1007,G4,1.5119,Superficial,2.31
1139,-90.6675,14.501,2019-09-11 11:55:29,2019-09-11-1155,G4,1.4277,Superficial,2.03
1140,-90.6789,14.4909,2019-09-13 05:55:03,2019-09-13-0554,G4,2.8456,Superficial,1.89
1141,-90.6648,14.5049,2019-09-13 10:29:32,2019-09-13-1029,G4,2.3521,Superficial,1.59
1142,-90.6836,14.4802,2019-09-14 05:04:12,2019-09-14-0503,G4,3.0634,Superficial,1.96
1143,-90.6889,14.4799,2019-09-14 05:15:47,2019-09-14-0515,G4,3.5848,Superficial,2.55
1144,-90.6818,14.4802,2019-09-14 05:30:32,2019-09-14-0530,G4,1.8396,Superficial,1.73
1145,-90.6781,14.4793,2019-09-15 02:07:14,2019-09-15-0206,G4,2.8448,Superficial,1.95
1146,-90.5334,14.4506,2019-09-15 16:51:16,2019-09-15-1650,G4,7.4965,Superficial,1.71
1147,-90.5371,14.4607,2019-09-15 16:52:28,2019-09-15-1652,G4,9.2688,Superficial,1.59
1148,-90.522,14.5446,2019-09-19 00:39:36,2019-09-19-0039,G4,12.3186,Superficial,1.14
1149,-90.5607,14.5054,2019-09-19 18:27:39,2019-09-19-1827,G4,15.9706,Intra 1,1.38
1150,-90.5329,14.4607,2019-09-24 02:07:48,2019-09-24-0205,G4,7.1773,Superficial,1.82
1151,-90.5449,14.4514,2019-09-25 05:50:10,2019-09-25-0549,G4,7.1205,Superficial,1.3
1152,-90.5447,14.4594,2019-09-25 06:00:56,2019-09-25-0600,G4,7.8692,Superficial,1.39
1153,-90.5999,14.4423,2019-09-25 11:11:53,2019-09-25-1111,G4,7.2929,Superficial,1.9
1154,-90.6636,14.4372,2019-09-29 15:11:19,2019-09-29-1511,G4,6.3477,Superficial,1.8
1155,-90.3677,14.2156,2019-10-04 04:07:28,2019-10-04-0407,G4,10.9173,Superficial,3.0
1156,-90.2851,14.2041,2019-10-05 09:04:27,2019-10-05-0904,G4,7.724,Superficial,1.81
1157,-90.5024,14.4835,2019-10-06 22:06:42,2019-10-06-2206,G4,6.9622,Superficial,1.5
1158,-90.4856,14.5522,2019-10-07 00:36:52,2019-10-07-0036,G4,9.7957,Superficial,1.59
1159,-90.2888,14.2408,2019-10-07 13:43:31,2019-10-07-1343,G4,2.8026,Superficial,2.44
1160,-90.2873,14.01,2019-10-09 21:50:05,2019-10-09-2149,G4,13.6939,Superficial,2.47
1161,-91.4568,14.5517,2019-10-11 22:15:31,2019-10-11-2213,G4,130.2858,Intra 2,3.25
1162,-90.2481,14.1291,2019-10-13 23:39:36,2019-10-13-2339,G4,155.8244,Profundo,2.84
1163,-90.3612,14.2099,2019-10-17 16:18:00,2019-10-17-1618,G4,174.5627,Profundo,2.94
1164,-90.0573,14.2183,2019-10-19 18:33:54,2019-10-19-1832,G4,178.7758,Profundo,3.42
1165,-90.6383,14.5057,2019-10-20 04:51:26,2019-10-20-0451,G4,5.9114,Superficial,1.43
1166,-90.2787,14.2826,2019-10-20 16:23:03,2019-10-20-1622,G4,5.4779,Superficial,2.61
1167,-90.5761,14.408,2019-10-20 23:42:37,2019-10-20-2342,G4,8.3231,Superficial,1.95
1168,-90.6137,14.4448,2019-10-20 23:45:28,2019-10-20-2345,G4,10.5198,Superficial,1.9
1169,-90.577,14.4298,2019-10-21 20:06:18,2019-10-21-2005,G4,3.6869,Superficial,1.84
1170,-90.519,14.5199,2019-10-22 22:05:16,2019-10-22-2205,G4,9.1823,Superficial,1.46
1171,-90.2767,14.2837,2019-10-28 06:48:47,2019-10-28-0647,G4,5.8937,Superficial,3.58
1172,-90.5125,14.5199,2019-10-29 05:52:33,2019-10-29-0552,G4,2.7847,Superficial,1.2
1173,-90.2804,14.2639,2019-10-31 07:56:41,2019-10-31-0756,G4,8.2854,Superficial,3.26
1174,-90.2827,14.2821,2019-10-31 11:32:10,2019-10-31-1131,G4,6.7035,Superficial,2.18
1175,-90.8677,14.3982,2019-11-02 18:13:38,2019-11-02-1813,G4,5.1716,Superficial,2.78
1176,-90.2861,14.2716,2019-11-02 19:23:45,2019-11-02-1923,G4,7.7212,Superficial,2.64
1177,-90.6381,14.4722,2019-11-03 01:56:08,2019-11-03-0155,G4,10.3166,Superficial,1.48
1178,-90.6809,14.3747,2019-11-05 05:12:54,2019-11-05-0511,G4,177.9465,Profundo,2.97
1179,-90.2894,14.2635,2019-11-06 06:11:43,2019-11-06-0611,G4,7.1593,Superficial,2.92
1180,-90.4915,14.5024,2019-11-07 01:05:53,2019-11-07-0105,G4,9.1565,Superficial,1.63
1181,-90.4904,14.5072,2019-11-07 02:06:27,2019-11-07-0206,G4,8.7735,Superficial,1.79
1182,-90.491,14.5148,2019-11-07 07:40:23,2019-11-07-0740,G4,8.6145,Superficial,0.98
1183,-90.4883,14.5061,2019-11-07 07:45:24,2019-11-07-0745,G4,8.486,Superficial,1.35
1184,-90.492,14.5008,2019-11-07 07:46:15,2019-11-07-0746,G4,9.6958,Superficial,1.15
1185,-90.4883,14.5095,2019-11-07 11:29:24,2019-11-07-1129,G4,9.119,Superficial,1.56
1186,-90.4825,14.5166,2019-11-07 13:03:10,2019-11-07-1302,G4,6.8775,Superficial,1.52
1187,-90.4961,14.501,2019-11-09 07:31:03,2019-11-09-0730,G4,10.0524,Superficial,1.63
1188,-90.3625,14.355,2019-11-09 08:32:51,2019-11-09-0831,G4,202.888,Profundo,4.53
1189,-90.4916,14.5145,2019-11-09 09:01:33,2019-11-09-0901,G4,8.7624,Superficial,1.07
1190,-90.4925,14.5073,2019-11-10 06:53:53,2019-11-10-0653,G4,10.041,Superficial,1.41
1191,-90.5384,14.6174,2019-11-12 09:32:33,2019-11-12-0932,G4,13.4743,Superficial,1.54
1192,-90.648,14.5907,2019-11-24 22:29:56,2019-11-24-2229,G4,12.078,Superficial,2.46
1193,-90.6606,14.5937,2019-11-24 22:30:37,2019-11-24-2230,G4,7.7846,Superficial,2.2
1194,-90.4665,14.2678,2019-11-24 23:39:42,2019-11-24-2339,G4,17.1697,Intra 1,1.99
1195,-90.5945,14.4274,2019-11-28 00:59:05,2019-11-28-0058,G4,8.7393,Superficial,2.2
1196,-90.7385,14.6046,2019-12-01 00:30:42,2019-12-01-0030,G4,9.9489,Superficial,1.92
1197,-90.7155,14.6101,2019-12-01 04:23:03,2019-12-01-0422,G4,13.1427,Superficial,1.99
1198,-90.7443,14.6181,2019-12-01 08:01:27,2019-12-01-0801,G4,7.6047,Superficial,2.21
1199,-90.746,14.6039,2019-12-01 14:18:38,2019-12-01-1418,G4,9.4869,Superficial,1.89
1200,-90.3889,14.0425,2019-12-01 23:37:43,2019-12-01-2337,G4,139.8735,Intra 2,3.78
1201,-90.3826,14.4365,2019-12-03 04:59:05,2019-12-03-0458,G4,7.7261,Superficial,2.0
1202,-90.7403,14.6074,2019-12-04 06:11:14,2019-12-04-0611,G4,5.8692,Superficial,2.33
1203,-90.7259,14.5941,2019-12-04 08:45:15,2019-12-04-0845,G4,7.8193,Superficial,1.44
1204,-90.7301,14.6045,2019-12-04 08:57:06,2019-12-04-0856,G4,6.1226,Superficial,1.67
1205,-90.7448,14.6088,2019-12-04 10:31:58,2019-12-04-1031,G4,5.7822,Superficial,1.91
1206,-90.5288,14.512,2019-12-08 03:38:21,2019-12-08-0338,G4,11.1627,Superficial,1.35
1207,-90.5156,14.6053,2019-12-09 05:56:13,2019-12-09-0556,G4,11.1465,Superficial,0.88
1208,-90.2958,14.294,2019-12-12 02:11:53,2019-12-12-0211,G4,10.1479,Superficial,2.45
1209,-90.6478,14.2528,2019-12-18 09:57:35,2019-12-18-0957,G4,151.461,Profundo,2.13
1210,-90.767,14.465,2019-12-20 09:25:30,2019-12-20-0925,G4,5.6227,Superficial,2.64
1211,-90.4359,14.1827,2019-12-21 21:48:55,2019-12-21-2148,G4,12.5868,Superficial,2.84
1212,-90.4518,14.4985,2019-12-31 02:03:36,2019-12-31-0203,G4,4.0991,Superficial,1.25
1213,-91.0418,14.7417,2019-12-31 02:33:56,2019-12-31-0232,G4,3.064,Superficial,3.0
1214,-90.4969,14.6218,2020-01-01 14:14:34,2020-01-01-1414,G4,10.9348,Superficial,1.99
1215,-90.501,14.6223,2020-01-01 14:15:48,2020-01-01-1415,G4,10.7559,Superficial,1.42
1216,-91.0327,14.7243,2020-01-03 05:00:21,2020-01-03-0500,G4,8.9517,Superficial,2.88
1217,-90.8198,14.6583,2020-01-07 07:58:14,2020-01-07-0758,G4,208.7332,Profundo,3.11
1218,-90.5535,14.4078,2020-01-09 17:21:57,2020-01-09-1721,G4,6.2557,Superficial,2.37
1219,-90.5833,14.4173,2020-01-12 06:53:01,2020-01-12-0651,G4,7.7216,Superficial,1.53
1220,-90.7844,14.6241,2020-01-21 22:02:18,2020-01-21-2202,G4,17.2271,Intra 1,2.54
1221,-90.7855,14.6208,2020-01-21 22:56:24,2020-01-21-2256,G4,20.1554,Intra 1,2.83
1222,-90.829,14.6495,2020-01-21 22:58:11,2020-01-21-2258,G4,11.0878,Superficial,2.88
1223,-90.8361,14.6431,2020-01-21 23:01:01,2020-01-21-2300,G4,12.8874,Superficial,3.13
1224,-90.8063,14.6363,2020-01-21 23:04:35,2020-01-21-2304,G4,16.541,Intra 1,2.66
1225,-90.7954,14.6351,2020-01-21 23:08:04,2020-01-21-2308,G4,17.2136,Intra 1,2.66
1226,-90.8004,14.6405,2020-01-22 00:01:12,2020-01-22-0000,G4,15.0631,Intra 1,2.19
1227,-90.8084,14.6323,2020-01-22 00:19:41,2020-01-22-0019,G4,16.7248,Intra 1,2.31
1228,-90.8028,14.6309,2020-01-22 00:21:23,2020-01-22-0021,G4,16.7095,Intra 1,2.17
1229,-90.813,14.633,2020-01-22 00:32:47,2020-01-22-0032,G4,16.2436,Intra 1,2.54
1230,-90.8095,14.6316,2020-01-22 05:20:52,2020-01-22-0520,G4,16.2779,Intra 1,2.56
1231,-90.7004,14.5014,2020-01-22 09:15:21,2020-01-22-0915,G4,12.7588,Superficial,1.68
1232,-90.2705,14.2928,2020-01-22 12:21:18,2020-01-22-1220,G4,11.0063,Superficial,2.22
1233,-90.802,14.618,2020-01-26 18:08:00,2020-01-26-1807,G4,17.7978,Intra 1,2.86
1234,-90.8093,14.63,2020-01-27 02:01:35,2020-01-27-0201,G4,16.1753,Intra 1,2.23
1235,-90.8208,14.6642,2020-01-27 02:06:34,2020-01-27-0206,G4,16.368,Intra 1,2.04
1236,-90.8082,14.6122,2020-01-27 05:57:49,2020-01-27-0556,G4,18.1421,Intra 1,2.56
1237,-90.8196,14.6327,2020-01-27 12:35:47,2020-01-27-1235,G4,15.6438,Intra 1,2.9
1238,-90.8447,14.6328,2020-01-28 04:15:29,2020-01-28-0415,G4,11.5201,Superficial,2.4
1239,-90.271,14.2959,2020-01-30 13:39:56,2020-01-30-1339,G4,9.9672,Superficial,2.54
1240,-90.3267,14.3431,2020-01-30 22:18:14,2020-01-30-2218,G4,6.5826,Superficial,2.54
1241,-90.3188,14.3401,2020-01-30 23:45:25,2020-01-30-2345,G4,7.9194,Superficial,2.2
1242,-90.8716,14.6676,2020-02-07 07:55:50,2020-02-07-0755,G4,15.5363,Intra 1,2.99
1243,-90.8194,14.637,2020-02-07 08:10:12,2020-02-07-0810,G4,12.8876,Superficial,2.52
1244,-90.8229,14.6265,2020-02-11 07:34:34,2020-02-11-0734,G4,13.2296,Superficial,2.24
1245,-90.3794,14.482,2020-02-14 07:53:05,2020-02-14-0752,G4,6.3726,Superficial,1.33
1246,-90.2718,14.2922,2020-02-16 14:00:11,2020-02-16-1400,G4,10.4643,Superficial,3.26
1247,-90.8425,14.6382,2020-02-16 21:30:03,2020-02-16-2129,G4,12.2562,Superficial,2.94
1248,-90.3755,14.342,2020-02-18 19:10:48,2020-02-18-1910,G4,10.6363,Superficial,2.43
1249,-90.4545,14.5555,2020-02-19 07:44:01,2020-02-19-0743,G4,10.5849,Superficial,1.34
1250,-90.4471,14.5581,2020-02-19 07:53:33,2020-02-19-0753,G4,8.113,Superficial,1.12
1251,-90.5773,14.5865,2020-02-26 01:40:09,2020-02-26-0139,G4,11.9956,Superficial,1.38
1252,-90.7502,14.6123,2020-02-26 18:47:26,2020-02-26-1847,G4,15.068,Intra 1,1.99
1253,-90.8277,14.6352,2020-02-28 06:25:54,2020-02-28-0625,G4,15.7311,Intra 1,2.06
1254,-90.5236,14.5632,2020-02-28 11:38:35,2020-02-28-1138,G4,4.1988,Superficial,1.14
1255,-90.6032,14.4105,2020-03-01 20:37:20,2020-03-01-2037,G4,7.5955,Superficial,2.28
1256,-90.8049,14.6338,2020-03-03 22:22:48,2020-03-03-2222,G4,15.6336,Intra 1,2.11
1257,-90.549,14.6841,2020-03-10 17:18:57,2020-03-10-1718,G4,8.6775,Superficial,2.99
1258,-91.2613,14.8315,2020-03-15 09:34:51,2020-03-15-0934,G4,170.2146,Profundo,3.81
1259,-90.7356,14.5306,2020-03-16 16:57:08,2020-03-16-1656,G4,7.5359,Superficial,2.38
1260,-90.5233,14.6226,2020-03-17 18:24:24,2020-03-17-1824,G4,7.8492,Superficial,1.45
1261,-90.6781,14.5003,2020-03-20 08:52:26,2020-03-20-0852,G4,3.1196,Superficial,2.17
1262,-90.9236,14.4782,2020-03-20 12:15:48,2020-03-20-1215,G4,5.561,Superficial,3.17
1263,-90.6742,14.4999,2020-03-20 22:41:27,2020-03-20-2241,G4,2.2968,Superficial,3.26
1264,-90.673,14.4983,2020-03-20 22:48:51,2020-03-20-2248,G4,2.9942,Superficial,3.0
1265,-90.6733,14.4977,2020-03-20 22:53:07,2020-03-20-2252,G4,1.9821,Superficial,2.1
1266,-90.6634,14.4973,2020-03-21 00:11:19,2020-03-21-0010,G4,1.2723,Superficial,1.68
1267,-90.674,14.4972,2020-03-21 00:19:15,2020-03-21-0018,G4,1.7275,Superficial,2.91
1268,-90.6685,14.5004,2020-03-21 01:03:35,2020-03-21-0103,G4,3.3557,Superficial,1.57
1269,-90.6711,14.4981,2020-03-21 02:10:23,2020-03-21-0209,G4,3.237,Superficial,2.44
1270,-90.6781,14.5012,2020-03-21 07:31:30,2020-03-21-0731,G4,2.8447,Superficial,1.81
1271,-90.6796,14.5045,2020-03-21 09:08:15,2020-03-21-0907,G4,1.0017,Superficial,1.52
1272,-90.6749,14.5023,2020-03-21 14:21:04,2020-03-21-1420,G4,2.1426,Superficial,3.04
1273,-90.6682,14.5004,2020-03-21 14:27:09,2020-03-21-1426,G4,1.045,Superficial,2.18
1274,-90.6725,14.4954,2020-03-23 07:13:28,2020-03-23-0713,G4,0.3572,Superficial,1.2
1275,-90.6727,14.4981,2020-03-23 09:31:41,2020-03-23-0931,G4,1.1709,Superficial,1.11
1276,-90.6726,14.4983,2020-03-23 09:53:33,2020-03-23-0953,G4,1.3344,Superficial,1.25
1277,-90.3226,14.437,2020-03-23 17:04:02,2020-03-23-1703,G4,2.4946,Superficial,1.93
1278,-90.6725,14.497,2020-03-24 02:36:48,2020-03-24-0236,G4,0.6131,Superficial,1.26
1279,-90.5598,14.1017,2020-03-26 19:12:27,2020-03-26-1912,G4,150.2501,Profundo,3.17
1280,-91.0764,14.7674,2020-03-30 03:42:33,2020-03-30-0342,G4,17.513,Intra 1,2.66
1281,-90.6776,14.4237,2020-04-01 12:26:22,2020-04-01-1226,G4,193.269,Profundo,3.37
1282,-91.4218,14.5739,2020-04-06 04:13:13,2020-04-06-0412,G4,30.2056,Intra 1,2.78
1283,-90.6555,14.6053,2020-04-06 10:05:43,2020-04-06-1005,G4,22.9989,Intra 1,2.14
